,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,ref_accel_x,ref_accel_y,ref_accel_z,ref_gyro_x,ref_gyro_y,ref_gyro_z,stage,stamp
2777,-2.463898386455546,-0.1028930287892641,-9.337528121064135,0.008028514559173913,0.7698647330546984,0.008028514559173913,-2.435722588890899,0.0,-9.486513149677737,-1.262177448353619e-29,0.785398163397448,3.1554436208840472e-30,rotate_y_pos,47.77
2778,-2.3959070193449805,-0.11629855928421325,-9.320986313261306,0.008028514559173913,0.7698647330546984,0.008028514559173913,-2.3611413314125893,0.0,-9.505350487075013,-1.262177448353619e-29,0.785398163397448,0.0,rotate_y_pos,47.78
2779,-2.338719966831756,-0.1042455361690015,-9.34463168837539,0.008028514559173913,0.7698647330546984,0.008028514559173913,-2.286414427614989,0.0,-9.523601489680049,-1.262177448353619e-29,0.785398163397448,3.1554436208840472e-30,rotate_y_pos,47.79
2780,-2.2402315308197513,-0.10687763851730647,-9.360298788839845,0.008028514559173913,0.7698647330546984,0.008028514559173913,-2.21154648700552,0.0,-9.54126503168503,-1.262177448353619e-29,0.785398163397448,0.0,rotate_y_pos,47.800000000000004
2781,-2.1782456726621082,-0.10023903431935641,-9.378279885001758,0.008028514559173913,0.7698647330546984,0.008028514559173913,-2.1365421277914187,0.0,-9.558340023519488,-1.262177448353619e-29,0.785398163397448,0.0,rotate_y_pos,47.81
2782,-2.108177296026154,-0.09057775396676468,-9.392437818491363,0.008028514559173913,0.7698647330546984,0.008028514559173913,-2.061405976594863,0.0,-9.574825411917493,-1.262177448353619e-29,0.785398163397448,0.0,rotate_y_pos,47.82
2783,-2.028252352538501,-0.11115589535808501,-9.403472380241919,0.008028514559173913,0.7698647330546984,0.008028514559173913,-1.9861426681675816,0.0,-9.590720179982636,-1.262177448353619e-29,0.785398163397448,0.0,rotate_y_pos,47.83
2784,-1.947327522061244,-0.11152521458151037,-9.420227237332934,0.008028514559173913,0.7698647330546984,0.008028514559173913,-1.9107568451049604,0.0,-9.606023347250753,1.262177448353619e-29,0.785398163397448,0.0,rotate_y_pos,47.84
2785,-1.89191884889579,-0.10850211056197477,-9.444934563330971,0.008028514559173913,0.7698647330546984,0.008028514559173913,-1.8352531575596647,0.0,-9.620733969750399,0.0,0.785398163397448,3.1554436208840472e-30,rotate_y_pos,47.85
2786,-1.814479149505263,-0.09491530031242597,-9.453738622684835,0.008028514559173913,0.7698647330546984,0.008028514559173913,-1.7596362629547968,0.0,-9.63485114006109,0.0,0.785398163397448,0.0,rotate_y_pos,47.86
2787,-1.743207464685606,-0.08628582841737875,-9.46360489709461,0.008028514559173913,0.7698647330546984,0.008028514559173913,-1.6839108256966027,0.0,-9.64837398736926,0.0,0.785398163397448,0.0,rotate_y_pos,47.870000000000005
2788,-1.6480026346724952,-0.08873708299641973,-9.478691395997961,0.008028514559173913,0.7698647330546984,0.008028514559173913,-1.6080815168867515,0.0,-9.66130167752199,0.0,0.785398163397448,0.0,rotate_y_pos,47.88
2789,-1.586163362874321,-0.09792515454374662,-9.487421724399965,0.008028514559173913,0.7698647330546984,0.008028514559173913,-1.5321530140341986,0.0,-9.673633413078456,0.0,0.785398163397448,0.0,rotate_y_pos,47.89
2790,-1.5183781300149743,-0.10780733360234879,-9.482161981575215,0.008028514559173913,0.7698647330546984,0.008028514559173913,-1.4561300007666547,0.0,-9.685368433359121,-1.262177448353619e-29,0.785398163397448,0.0,rotate_y_pos,47.9
2791,-1.4415893002206228,-0.106823814621495,-9.520357984988149,0.008028514559173913,0.7698647330546984,0.008028514559173913,-1.380017166541679,0.0,-9.696506014492657,-1.262177448353619e-29,0.785398163397448,0.0,rotate_y_pos,47.910000000000004
2792,-1.3481722425193772,-0.10375526784747026,-9.507121173571988,0.008028514559173913,0.7698647330546984,0.008028514559173913,-1.3038192063574097,0.0,-9.7070454694606,1.262177448353619e-29,0.785398163397448,-1.5777218104420236e-30,rotate_y_pos,47.92
2793,-1.2831541377628122,-0.08816181921178733,-9.532076063084606,0.008028514559173913,0.7698647330546984,0.008028514559173913,-1.2275408204629554,0.0,-9.716986148139718,0.0,0.785398163397448,1.5777218104420236e-30,rotate_y_pos,47.93
2794,-1.2106913178616912,-0.09796451004820918,-9.528548825018769,0.008028514559173913,0.7698647330546984,0.008028514559173913,-1.1511867140684615,0.0,-9.726327437342126,0.0,0.785398163397448,0.0,rotate_y_pos,47.94
2795,-1.144728725971461,-0.10117293415919407,-9.531847634775694,0.008028514559173913,0.7698647330546984,0.008028514559173913,-1.07476159705487,0.0,-9.735068760853109,0.0,0.785398163397448,0.0,rotate_y_pos,47.95
2796,-1.0607846283827786,-0.10545347430464119,-9.551561128001113,0.008028514559173913,0.7698647330546984,0.008028514559173913,-0.9982701836833934,0.0,-9.743209579466653,-1.262177448353619e-29,0.785398163397448,1.5777218104420236e-30,rotate_y_pos,47.96
2797,-0.9898458066405338,-0.09014255635883366,-9.569086622557661,0.008028514559173913,0.7698647330546984,0.008028514559173913,-0.9217171923047145,0.0,-9.750749391018719,0.0,0.785398163397448,0.0,rotate_y_pos,47.97
2798,-0.9293602553090848,-0.09486692812779948,-9.56385608298829,0.008028514559173913,0.7698647330546984,0.008028514559173913,-0.8451073450679387,0.0,-9.757687730418217,0.0,0.785398163397448,0.0,rotate_y_pos,47.980000000000004
2799,-0.8486430766641206,-0.07482988905926523,-9.570139540086299,0.008028514559173913,0.7698647330546984,0.008028514559173913,-0.768445367629308,0.0,-9.764024169675691,-1.262177448353619e-29,0.785398163397448,0.0,rotate_y_pos,47.99
2800,-0.7608817335129582,-0.08818185106558672,-9.568783081826568,0.008028514559173913,0.7698647330546984,0.008028514559173913,-0.6917359888607011,0.0,-9.769758317929718,0.0,0.785398163397448,7.888609052210118e-31,rotate_y_pos,48.0
2801,-0.6994348441546491,-0.09306398415484624,-9.56793570761464,0.008028514559173913,0.7698647330546984,0.008028514559173913,-0.614983940557934,0.0,-9.774889821471024,0.0,0.785398163397448,7.888609052210118e-31,rotate_y_pos,48.01
2802,-0.627468978312157,-0.08558744548845147,-9.589795506805627,0.008028514559173913,0.7698647330546984,0.008028514559173913,-0.5381939571488801,0.0,-9.779418363764302,0.0,0.785398163397448,0.0,rotate_y_pos,48.02
2803,-0.5332077658908448,-0.09485281461073869,-9.591367130615057,0.008028514559173913,0.7698647330546984,0.008028514559173913,-0.4613707754014294,0.0,-9.783343665467726,0.0,0.785398163397448,0.0,rotate_y_pos,48.03
2804,-0.4652481957341901,-0.08330444423496008,-9.58891848785967,0.008028514559173913,0.7698647330546984,0.008028514559173913,-0.38451913413130145,0.0,-9.786665484450204,-1.262177448353619e-29,0.785398163397448,7.888609052210118e-31,rotate_y_pos,48.04
2805,-0.3735031083337748,-0.08934524155889038,-9.586796599499147,0.008028514559173913,0.7698647330546984,0.008028514559173913,-0.3076437739097336,0.0,-9.789383615806287,-1.262177448353619e-29,0.785398163397448,0.0,rotate_y_pos,48.050000000000004
2806,-0.3181899216336606,-0.09379114527251596,-9.587913222080836,0.008028514559173913,0.7698647330546984,0.008028514559173913,-0.23074943677105933,0.0,-9.791497891868834,0.0,0.785398163397448,0.0,rotate_y_pos,48.06
2807,-0.22285241746877393,-0.0952844688253427,-9.593505653029698,0.008028514559173913,0.7698647330546984,0.008028514559173913,-0.15384086592019816,0.0,-9.79300818221934,-1.262177448353619e-29,0.785398163397448,0.0,rotate_y_pos,48.07
2808,-0.163972815221207,-0.09755658706269137,-9.596300569053836,0.008028514559173913,0.7698647330546984,0.008028514559173913,-0.07692280544007184,0.0,-9.793914393695978,0.0,0.785398163397448,9.860761315262648e-32,rotate_y_pos,48.08
2809,-0.09123906804477212,-0.0951165172920389,-9.582269891324957,0.008028514559173913,0.7698647330546984,0.008028514559173913,1.0327835019486222e-12,0.0,-9.794216470399356,0.0,0.785398163397448,-1.4349296274686127e-42,rotate_y_pos,48.09
2810,0.0008780686038162133,-0.09450152941090993,-9.594089709965068,0.008028514559173913,0.7698647330546984,0.008028514559173913,0.07692280544213735,0.0,-9.79391439369596,0.0,0.785398163397448,-9.860761315262648e-32,rotate_y_pos,48.1
2811,0.07182432220819503,-0.07879623974400066,-9.597775893447032,0.008028514559173913,0.7698647330546984,0.008028514559173913,0.15384086592226348,0.0,-9.793008182219307,0.0,0.785398163397448,-1.9721522630525295e-31,rotate_y_pos,48.11
2812,0.1448685575751091,-0.06575616176251693,-9.582069078283705,0.008028514559173913,0.7698647330546984,0.008028514559173913,0.23074943677312432,0.0,-9.791497891868786,0.0,0.785398163397448,0.0,rotate_y_pos,48.120000000000005
2813,0.2137092468804218,-0.08746711092543932,-9.585516182665007,0.008028514559173913,0.7698647330546984,0.008028514559173913,0.30764377391179815,0.0,-9.789383615806223,0.0,0.785398163397448,0.0,rotate_y_pos,48.13
2814,0.2865254663958292,-0.08970499749559589,-9.579832720468264,0.008028514559173913,0.7698647330546984,0.008028514559173913,0.38451913413336547,0.0,-9.786665484450122,-1.262177448353619e-29,0.785398163397448,0.0,rotate_y_pos,48.14
2815,0.3669564687451857,-0.07588002316384948,-9.567927519932413,0.008028514559173913,0.7698647330546984,0.008028514559173913,0.46137077540349264,0.0,-9.78334366546763,0.0,0.785398163397448,0.0,rotate_y_pos,48.15
2816,0.43459385448663107,-0.07346386646476759,-9.570764645082281,0.008028514559173913,0.7698647330546984,0.008028514559173913,0.5381939571509425,0.0,-9.779418363764186,0.0,0.785398163397448,-7.888609052210118e-31,rotate_y_pos,48.160000000000004
2817,0.5032643714452505,-0.0809943553720743,-9.566150601867143,0.008028514559173913,0.7698647330546984,0.008028514559173913,0.6149839405599954,0.0,-9.774889821470895,-1.262177448353619e-29,0.785398163397448,-7.888609052210118e-31,rotate_y_pos,48.17
2818,0.5842580509773211,-0.08303374929585587,-9.546844548891377,0.008028514559173913,0.7698647330546984,0.008028514559173913,0.6917359888627616,0.0,-9.769758317929572,0.0,0.785398163397448,-7.888609052210118e-31,rotate_y_pos,48.18
2819,0.6691406091495102,-0.08179408990448976,-9.541084532107279,0.008028514559173913,0.7698647330546984,0.008028514559173913,0.7684453676313673,0.0,-9.76402416967553,-1.262177448353619e-29,0.785398163397448,-1.5777218104420236e-30,rotate_y_pos,48.19
2820,0.7345392086442658,-0.07743760809772904,-9.545476225864103,0.008028514559173913,0.7698647330546984,0.008028514559173913,0.8451073450699966,0.0,-9.75768773041804,-1.262177448353619e-29,0.785398163397448,-1.5777218104420236e-30,rotate_y_pos,48.2
2821,0.8151212015480166,-0.06975594346408505,-9.535907793912756,0.008028514559173913,0.7698647330546984,0.008028514559173913,0.9217171923067708,0.0,-9.750749391018525,1.262177448353619e-29,0.785398163397448,-1.5777218104420236e-30,rotate_y_pos,48.21
2822,0.8980022313556032,-0.0790430092227044,-9.535190198923843,0.008028514559173913,0.7698647330546984,0.008028514559173913,0.9982701836854481,0.0,-9.743209579466441,-1.262177448353619e-29,0.785398163397448,0.0,rotate_y_pos,48.22
2823,0.9745201375795013,-0.07068750436669327,-9.516403249821787,0.008028514559173913,0.7698647330546984,0.008028514559173913,1.0747615970569233,0.0,-9.735068760852881,-1.262177448353619e-29,0.785398163397448,0.0,rotate_y_pos,48.230000000000004
2824,1.051943923899719,-0.0590084409989195,-9.501989135102402,0.008028514559173913,0.7698647330546984,0.008028514559173913,1.1511867140705125,0.0,-9.726327437341885,0.0,0.785398163397448,-1.5777218104420236e-30,rotate_y_pos,48.24
2825,1.1248089271513577,-0.07924263848856375,-9.501771614210341,0.008028514559173913,0.7698647330546984,0.008028514559173913,1.2275408204650047,0.0,-9.716986148139458,0.0,0.785398163397448,-1.5777218104420236e-30,rotate_y_pos,48.25
2826,1.1822959445797014,-0.08418950350535982,-9.492783942240605,0.008028514559173913,0.7698647330546984,0.008028514559173913,1.303819206359457,0.0,-9.707045469460324,0.0,0.785398163397448,0.0,rotate_y_pos,48.26
2827,1.2484706763079636,-0.06789987128378727,-9.473454832409256,0.008028514559173913,0.7698647330546984,0.008028514559173913,1.3800171665437242,0.0,-9.696506014492366,0.0,0.785398163397448,0.0,rotate_y_pos,48.27
2828,1.3360188536536781,-0.073046990329255,-9.462322369323617,0.008028514559173913,0.7698647330546984,0.008028514559173913,1.4561300007686975,0.0,-9.685368433358814,-1.262177448353619e-29,0.785398163397448,0.0,rotate_y_pos,48.28
2829,1.417693949339553,-0.0661597048352669,-9.456087260843777,0.008028514559173913,0.7698647330546984,0.008028514559173913,1.5321530140362387,0.0,-9.673633413078132,0.0,0.785398163397448,-3.1554436208840472e-30,rotate_y_pos,48.29
2830,1.502827623681766,-0.06429081641917372,-9.448217277071267,0.008028514559173913,0.7698647330546984,0.008028514559173913,1.608081516888789,0.0,-9.661301677521651,-1.262177448353619e-29,0.785398163397448,0.0,rotate_y_pos,48.300000000000004
2831,1.5857535672860583,-0.06058087383663048,-9.432283932598645,0.008028514559173913,0.7698647330546984,0.008028514559173913,1.6839108256986375,0.0,-9.648373987368906,0.0,0.785398163397448,-3.1554436208840472e-30,rotate_y_pos,48.31
2832,1.6223546017077346,-0.05791063436231355,-9.410068883973446,0.008028514559173913,0.7698647330546984,0.008028514559173913,1.7596362629568287,0.0,-9.63485114006072,-1.262177448353619e-29,0.785398163397448,-3.1554436208840472e-30,rotate_y_pos,48.32
2833,1.7151634692038527,-0.05098022894629228,-9.404672870077702,0.008028514559173913,0.7698647330546984,0.008028514559173913,1.8352531575616937,0.0,-9.620733969750013,1.262177448353619e-29,0.785398163397448,0.0,rotate_y_pos,48.33
2834,1.7745543810158741,-0.07415443414235585,-9.381370681097804,0.008028514559173913,0.7698647330546984,0.008028514559173913,1.9107568451069865,0.0,-9.60602334725035,0.0,0.785398163397448,0.0,rotate_y_pos,48.34
2835,1.8637381319335073,-0.06884441247438336,-9.371896625066448,0.008028514559173913,0.7698647330546984,0.008028514559173913,1.9861426681696042,0.0,-9.590720179982217,0.0,0.785398163397448,0.0,rotate_y_pos,48.35
2836,1.9181584912752743,-0.060516787100440034,-9.351387764064665,0.008028514559173913,0.7698647330546984,0.008028514559173913,2.061405976596882,0.0,-9.574825411917057,-1.262177448353619e-29,0.785398163397448,0.0,rotate_y_pos,48.36
2837,2.009878110151712,-0.07437144862702402,-9.331742510959156,0.008028514559173913,0.7698647330546984,0.008028514559173913,2.1365421277934344,0.0,-9.558340023519039,0.0,0.785398163397448,0.0,rotate_y_pos,48.370000000000005
2838,2.0789781113718586,-0.062083172212281226,-9.315723148495234,0.008028514559173913,0.7698647330546984,0.008028514559173913,2.2115464870075323,0.0,-9.541265031684565,0.0,0.785398163397448,-3.1554436208840472e-30,rotate_y_pos,48.38
2839,2.149353931731898,-0.061293863249524246,-9.29331549291873,0.008028514559173913,0.7698647330546984,0.008028514559173913,2.2864144276169975,0.0,-9.523601489679566,-1.262177448353619e-29,0.785398163397448,-3.1554436208840472e-30,rotate_y_pos,48.39
2840,2.246846280379629,-0.06445100277359349,-9.286116047090585,0.008028514559173913,0.7698647330546984,0.008028514559173913,2.3611413314145935,0.0,-9.505350487074516,0.0,0.785398163397448,-3.1554436208840472e-30,rotate_y_pos,48.4
2841,2.313915979118808,-0.06474057051335921,-9.265257540956927,0.008028514559173913,0.7698647330546984,0.008028514559173913,2.4357225888929,0.0,-9.486513149677224,0.0,0.785398163397448,0.0,rotate_y_pos,48.410000000000004
2842,2.3697155984080758,-0.04678074376993322,-9.23517219356293,0.008028514559173913,0.7698647330546984,0.008028514559173913,2.510153599528645,0.0,-9.467090639463393,0.0,0.785398163397448,-3.1554436208840472e-30,rotate_y_pos,48.42
2843,2.453632287231199,-0.05770475820539168,-9.226780367731527,0.008028514559173913,0.7698647330546984,0.008028514559173913,2.5844297720664917,0.0,-9.44708415450494,-1.262177448353619e-29,0.785398163397448,-3.1554436208840472e-30,rotate_y_pos,48.43
2844,2.5212739910570945,-0.06811406305228296,-9.206673905690417,0.008028514559173913,0.7698647330546984,0.008028514559173913,2.6585465248022464,0.0,-9.426494928896101,0.0,0.785398163397448,0.0,rotate_y_pos,48.44
2845,2.5937028151652695,-0.06019251674224364,-9.175892963875443,0.008028514559173913,0.7698647330546984,0.008028514559173913,2.732499285865479,0.0,-9.405324232677291,0.0,0.785398163397448,0.0,rotate_y_pos,48.45
2846,2.666478389404413,-0.0441173460977093,-9.16213782900688,0.008028514559173913,0.7698647330546984,0.008028514559173913,2.806283493501539,0.0,-9.383573371756775,-1.262177448353619e-29,0.785398163397448,-3.1554436208840472e-30,rotate_y_pos,48.46
2847,2.74869897742682,-0.06667792865597261,-9.13790865854221,0.008028514559173913,0.7698647330546984,0.008028514559173913,2.8798945963529436,0.0,-9.361243687830113,0.0,0.785398163397448,-6.310887241768095e-30,rotate_y_pos,48.47
2848,2.8068403477276065,-0.05892394553819782,-9.105461576569324,0.008028514559173913,0.7698647330546984,0.008028514559173913,2.953328053740131,0.0,-9.33833655829739,-1.262177448353619e-29,0.785398163397448,0.0,rotate_y_pos,48.480000000000004
2849,2.881724753245202,-0.051534710515289676,-9.080173772829635,0.008028514559173913,0.7698647330546984,0.008028514559173913,3.026579335941546,0.0,-9.314853396178258,-1.262177448353619e-29,0.785398163397448,-6.310887241768095e-30,rotate_y_pos,48.49
2850,2.9609909223335555,-0.05245764528185657,-9.055915475661948,0.008028514559173913,0.7698647330546984,0.008028514559173913,3.0996439244730585,0.0,-9.290795650024775,0.0,0.785398163397448,0.0,rotate_y_pos,48.5
2851,3.032464556103932,-0.045705163153912806,-9.044081394872403,0.008028514559173913,0.7698647330546984,0.008028514559173913,3.172517312366683,0.0,-9.26616480383204,0.0,0.785398163397448,0.0,rotate_y_pos,48.51
2852,3.0952025859146017,-0.042056338004497956,-9.02054920539151,0.008028514559173913,0.7698647330546984,0.008028514559173913,3.2451950044485907,0.0,-9.240962376946674,-1.262177448353619e-29,0.785398163397448,0.0,rotate_y_pos,48.52
2853,3.1669432522611167,-0.054841322339034035,-8.985823963186752,0.008028514559173913,0.7698647330546984,0.008028514559173913,3.3176725176163897,0.0,-9.215189923973078,-1.262177448353619e-29,0.785398163397448,0.0,rotate_y_pos,48.53
2854,3.2308123262235826,-0.04850940833952629,-8.962849242076883,0.008028514559173913,0.7698647330546984,0.008028514559173913,3.3899453811156697,0.0,-9.18884903467755,0.0,0.785398163397448,-6.310887241768095e-30,rotate_y_pos,48.54
2855,3.2957850069674337,-0.04105180206791194,-8.928747908680949,0.008028514559173913,0.7698647330546984,0.008028514559173913,3.4620091368157735,0.0,-9.161941333890221,0.0,0.785398163397448,0.0,rotate_y_pos,48.550000000000004
2856,3.3854616158919715,-0.04086401294140792,-8.925277826640913,0.008028514559173913,0.7698647330546984,0.008028514559173913,3.5338593394848,0.0,-9.134468481404818,0.0,0.785398163397448,0.0,rotate_y_pos,48.56
2857,3.4510273681888815,-0.049921686938825094,-8.88656932691608,0.008028514559173913,0.7698647330546984,0.008028514559173913,3.605491557063803,0.0,-9.106432171876296,0.0,0.785398163397448,-6.310887241768095e-30,rotate_y_pos,48.57
2858,3.5188575450967243,-0.0395617005040549,-8.846862390344596,0.008028514559173913,0.7698647330546984,0.008028514559173913,3.6769013709401843,0.0,-9.077834134716287,0.0,0.785398163397448,-6.310887241768095e-30,rotate_y_pos,48.58
2859,3.5942504875373156,-0.0415480704121077,-8.823968280827193,0.008028514559173913,0.7698647330546984,0.008028514559173913,3.748084376220255,0.0,-9.048676133986431,0.0,0.785398163397448,-6.310887241768095e-30,rotate_y_pos,48.59
2860,3.6539056998129813,-0.026801608436041742,-8.795626363092355,0.008028514559173913,0.7698647330546984,0.008028514559173913,3.8190361820009464,0.0,-9.018959968289561,1.262177448353619e-29,0.785398163397448,0.0,rotate_y_pos,48.6
2861,3.709953339156661,-0.04957909712677974,-8.744808698291278,0.008028514559173913,0.7698647330546984,0.008028514559173913,3.8897524116406648,0.0,-8.988687470658753,1.262177448353619e-29,0.785398163397448,0.0,rotate_y_pos,48.61
2862,3.790249214909923,-0.04499180431600555,-8.728680114946126,0.008028514559173913,0.7698647330546984,0.008028514559173913,3.9602287030292636,0.0,-8.957860508444254,0.0,0.785398163397448,0.0,rotate_y_pos,48.620000000000005
2863,3.876924672068029,-0.0353062969431414,-8.69306561448614,0.008028514559173913,0.7698647330546984,0.008028514559173913,4.030460708857117,0.0,-8.926480983198307,-1.262177448353619e-29,0.785398163397448,-6.310887241768095e-30,rotate_y_pos,48.63
2864,3.935836248567955,-0.044706714612714235,-8.667306095219276,0.008028514559173913,0.7698647330546984,0.008028514559173913,4.100444096883283,0.0,-8.894550830557833,1.262177448353619e-29,0.785398163397448,0.0,rotate_y_pos,48.64
2865,4.00034181159345,-0.04411683756155371,-8.637121611042742,0.008028514559173913,0.7698647330546984,0.008028514559173913,4.170174550202736,0.0,-8.862072020125057,0.0,0.785398163397448,-6.310887241768095e-30,rotate_y_pos,48.65
2866,4.072886992656864,-0.031082917818830977,-8.612310207823992,0.008028514559173913,0.7698647330546984,0.008028514559173913,4.2396477675126585,0.0,-8.829046555345993,0.0,0.785398163397448,0.0,rotate_y_pos,48.660000000000004
2867,4.158906106354494,-0.04389117901496348,-8.569276486908441,0.008028514559173913,0.7698647330546984,0.008028514559173913,4.308859463377755,0.0,-8.795476473386872,0.0,0.785398163397448,-6.310887241768095e-30,rotate_y_pos,48.67
2868,4.211133295122619,-0.03815793115321847,-8.519938915398193,0.008028514559173913,0.7698647330546984,0.008028514559173913,4.37780536849461,0.0,-8.76136384500848,-1.262177448353619e-29,0.785398163397448,-6.310887241768095e-30,rotate_y_pos,48.68
2869,4.281214772922104,-0.03748058523522266,-8.493197455122052,0.008028514559173913,0.7698647330546984,0.008028514559173913,4.446481229955033,0.0,-8.726710774438418,0.0,0.785398163397448,0.0,rotate_y_pos,48.69
2870,4.353158420612507,-0.027499720868261412,-8.462662706359511,0.008028514559173913,0.7698647330546984,0.008028514559173913,4.514882811508395,0.0,-8.691519399241313,-1.262177448353619e-29,0.785398163397448,0.0,rotate_y_pos,48.7
2871,4.411653229597195,-0.024202732920085054,-8.42470909015207,0.008028514559173913,0.7698647330546984,0.008028514559173913,4.583005893822946,0.0,-8.655791890186949,0.0,0.785398163397448,-6.310887241768095e-30,rotate_y_pos,48.71
2872,4.475293793861526,-0.024769812438443603,-8.401277027867243,0.008028514559173913,0.7698647330546984,0.008028514559173913,4.6508462747460815,0.0,-8.619530451116377,0.0,0.785398163397448,0.0,rotate_y_pos,48.72
2873,4.566063058368178,-0.030876219190704428,-8.353153322369506,0.008028514559173913,0.7698647330546984,0.008028514559173913,4.718399769563548,0.0,-8.58273731880597,-1.262177448353619e-29,0.785398163397448,-6.310887241768095e-30,rotate_y_pos,48.730000000000004
2874,4.609728911345335,-0.03762912744054871,-8.304920175010484,0.008028514559173913,0.7698647330546984,0.008028514559173913,4.78566221125758,0.0,-8.545414762829433,-1.262177448353619e-29,0.785398163397448,-6.310887241768095e-30,rotate_y_pos,48.74
2875,4.685810720338824,-0.022595521393387115,-8.278210922424178,0.008028514559173913,0.7698647330546984,0.008028514559173913,4.85262945076394,0.0,-8.507565085417829,0.0,0.785398163397448,0.0,rotate_y_pos,48.75
2876,4.7458200754093145,-0.034232253517347246,-8.248516942689704,0.008028514559173913,0.7698647330546984,0.008028514559173913,4.919297357227853,0.0,-8.469190621317546,0.0,0.785398163397448,-6.310887241768095e-30,rotate_y_pos,48.76
2877,4.807874962927814,-0.014003932682758534,-8.200931000916544,0.008028514559173913,0.7698647330546984,0.008028514559173913,4.98566181825881,0.0,-8.43029373764629,0.0,0.785398163397448,-6.310887241768095e-30,rotate_y_pos,48.77
2878,4.8801467096800915,-0.027350861795260167,-8.16587550654978,0.008028514559173913,0.7698647330546984,0.008028514559173913,5.0517187401842545,0.0,-8.390876833747068,0.0,0.785398163397448,-6.310887241768095e-30,rotate_y_pos,48.78
2879,4.930944101249668,-0.022687962559934986,-8.115291684470142,0.008028514559173913,0.7698647330546984,0.008028514559173913,5.117464048302084,0.0,-8.35094234104018,0.0,0.785398163397448,0.0,rotate_y_pos,48.79
2880,5.006818513150364,-0.026362957629954532,-8.086361456946882,0.008028514559173913,0.7698647330546984,0.008028514559173913,5.182893687132006,0.0,-8.310492722873247,0.0,0.785398163397448,-6.310887241768095e-30,rotate_y_pos,48.800000000000004
2881,5.077137318828014,-0.02522736801331419,-8.041779832242643,0.008028514559173913,0.7698647330546984,0.008028514559173913,5.248003620665697,0.0,-8.269530474369251,0.0,0.785398163397448,0.0,rotate_y_pos,48.81
2882,5.1382664015790205,-0.0067862109394093185,-8.01014152175174,0.008028514559173913,0.7698647330546984,0.008028514559173913,5.312789832615761,0.0,-8.22805812227263,0.0,0.785398163397448,-6.310887241768095e-30,rotate_y_pos,48.82
2883,5.201914541117947,-0.016145489625805524,-7.971091204880807,0.008028514559173913,0.7698647330546984,0.008028514559173913,5.377248326663475,0.0,-8.186078224793413,0.0,0.785398163397448,-6.310887241768095e-30,rotate_y_pos,48.83
2884,5.27165256956081,-0.0226493109966156,-7.917017362997476,0.008028514559173913,0.7698647330546984,0.008028514559173913,5.4413751267052985,0.0,-8.143593371449418,-1.262177448353619e-29,0.785398163397448,0.0,rotate_y_pos,48.84
2885,5.329797573078676,-0.02343151998471437,-7.871670706897054,0.008028514559173913,0.7698647330546984,0.008028514559173913,5.505166277098142,0.0,-8.100606182906523,0.0,0.785398163397448,0.0,rotate_y_pos,48.85
2886,5.375718646753789,-0.01271648876772869,-7.828820900820115,0.008028514559173913,0.7698647330546984,0.008028514559173913,5.5686178429033655,0.0,-8.057119310817004,0.0,0.785398163397448,0.0,rotate_y_pos,48.86
2887,5.448545609003794,-0.0073747279824608976,-7.789539325584622,0.008028514559173913,0.7698647330546984,0.008028514559173913,5.631725910129506,0.0,-8.013135437655974,0.0,0.785398163397448,-6.310887241768095e-30,rotate_y_pos,48.870000000000005
2888,5.508862659156786,-0.030315762004789908,-7.740857101984716,0.008028514559173913,0.7698647330546984,0.008028514559173913,5.694486585973713,0.0,-7.96865727655591,-1.262177448353619e-29,0.785398163397448,0.0,rotate_y_pos,48.88
2889,5.574461919047186,-0.0074171302667146105,-7.717176686540411,0.008028514559173913,0.7698647330546984,0.008028514559173913,5.75689599906187,0.0,-7.923687571139301,0.0,0.785398163397448,-1.262177448353619e-29,rotate_y_pos,48.89
2890,5.625539416647028,0.0018925532475669582,-7.6512978896213255,0.008028514559173913,0.7698647330546984,0.008028514559173913,5.818950299687403,0.0,-7.878229095349405,0.0,0.785398163397448,0.0,rotate_y_pos,48.9
2891,5.704636571498249,-0.0005997558131613182,-7.596670878975566,0.008028514559173913,0.7698647330546984,0.008028514559173913,5.8806456600487484,0.0,-7.832284653279133,0.0,0.785398163397448,0.0,rotate_y_pos,48.910000000000004
2892,5.758298922760612,-0.0019481230828853223,-7.554025794053237,0.008028514559173913,0.7698647330546984,0.008028514559173913,5.941978274485468,0.0,-7.785857078998093,0.0,0.785398163397448,0.0,rotate_y_pos,48.92
2893,5.818110499274902,-0.009385993748897266,-7.512427466018349,0.008028514559173913,0.7698647330546984,0.008028514559173913,6.002944359712999,0.0,-7.738949236377758,-1.262177448353619e-29,0.785398163397448,0.0,rotate_y_pos,48.93
2894,5.873595609224017,-0.011168463119100493,-7.472697206384178,0.008028514559173913,0.7698647330546984,0.008028514559173913,6.063540155056032,0.0,-7.69156401891482,0.0,0.785398163397448,-1.262177448353619e-29,rotate_y_pos,48.94
2895,5.9390564384090725,-0.010761203373283472,-7.408094208569415,0.008028514559173913,0.7698647330546984,0.008028514559173913,6.123761922680475,0.0,-7.643704349552691,-1.262177448353619e-29,0.785398163397448,0.0,rotate_y_pos,48.95
